epoch,train_loss,val_loss,val_macro_f1,val_accuracy,val_nll,val_ece
1,0.4338720818873096,0.2979364949763972,0.8939665475301505,0.8943304206462102,0.29793649220525736,0.013991464379841024
2,0.2808112659144437,0.2790285646430944,0.9039067807879594,0.9038813249339566,0.2790285658186694,0.032593972028646244
3,0.20908472901531594,0.29999098909673977,0.9042937355170372,0.904490957122536,0.29999098744522434,0.04242170906556228
