coverage_target,n_accepted,accuracy,macro_f1,score_name,split_name,model_name,seed,calibrated
0.95,9325,0.7639678284182305,0.7606015483372105,margin,mnli_matched,bert,17,True
0.9,8834,0.7817523205795789,0.7777087224442786,margin,mnli_matched,bert,17,True
0.8,7852,0.8136780438104941,0.8077994040238518,margin,mnli_matched,bert,17,True
0.7,6871,0.846310580701499,0.8383172673945575,margin,mnli_matched,bert,17,True
0.95,9325,0.7653619302949062,0.7622898332806715,entropy,mnli_matched,bert,17,True
0.9,8834,0.7819787185872764,0.7780262350327861,entropy,mnli_matched,bert,17,True
0.8,7852,0.8140601120733572,0.807878788363961,entropy,mnli_matched,bert,17,True
0.7,6871,0.844709649250473,0.8363345139097885,entropy,mnli_matched,bert,17,True
0.95,9341,0.7601969810512793,0.7551057548292951,max_softmax,mnli_mismatched,bert,17,False
0.9,8849,0.7763589106113685,0.770207817868236,max_softmax,mnli_mismatched,bert,17,False
0.8,7866,0.8090516145436054,0.800272669047929,max_softmax,mnli_mismatched,bert,17,False
0.7,6883,0.8403312509080343,0.8285736659788147,max_softmax,mnli_mismatched,bert,17,False
0.95,9341,0.7605181458088,0.7553075998016251,margin,mnli_mismatched,bert,17,False
0.9,8849,0.77624590349192,0.7699573598848254,margin,mnli_mismatched,bert,17,False
0.8,7866,0.8090516145436054,0.8003785244552933,margin,mnli_mismatched,bert,17,False
0.7,6883,0.8390236815342147,0.8275659684330869,margin,mnli_mismatched,bert,17,False
0.95,9341,0.7608393105663205,0.7562298020054024,entropy,mnli_mismatched,bert,17,False
0.9,8849,0.7769239462086112,0.7710089995393173,entropy,mnli_mismatched,bert,17,False
0.8,7866,0.8087973557081108,0.7997308378387903,entropy,mnli_mismatched,bert,17,False
0.7,6883,0.8416388202818539,0.8294969362057559,entropy,mnli_mismatched,bert,17,False
0.95,9341,0.7604110908896263,0.7554654464112107,max_softmax,mnli_mismatched,bert,17,True
0.9,8849,0.7768109390891627,0.7707248165970073,max_softmax,mnli_mismatched,bert,17,True
0.8,7866,0.8090516145436054,0.8002851939851482,max_softmax,mnli_mismatched,bert,17,True
0.7,6883,0.8397501089641145,0.8277123892903981,max_softmax,mnli_mismatched,bert,17,True
0.95,9341,0.7605181458088,0.7553075998016251,margin,mnli_mismatched,bert,17,True
0.9,8849,0.7763589106113685,0.7701008453924274,margin,mnli_mismatched,bert,17,True
0.8,7866,0.8087973557081108,0.8001395075758578,margin,mnli_mismatched,bert,17,True
0.7,6883,0.8391689670201947,0.827648999361947,margin,mnli_mismatched,bert,17,True
0.95,9341,0.760732255647147,0.7561086680635875,entropy,mnli_mismatched,bert,17,True
0.9,8849,0.7772629675669567,0.7714866359721185,entropy,mnli_mismatched,bert,17,True
0.8,7866,0.8075260615306382,0.7982772528682501,entropy,mnli_mismatched,bert,17,True
0.7,6883,0.8423652477117536,0.8299174563654361,entropy,mnli_mismatched,bert,17,True
0.95,28500,0.6164912280701754,0.5337491104928979,max_softmax,hans,bert,17,False
0.9,27000,0.6271851851851852,0.5301922272343594,max_softmax,hans,bert,17,False
0.8,24000,0.66175,0.5409395098740417,max_softmax,hans,bert,17,False
0.7,21000,0.6984761904761905,0.561872833046136,max_softmax,hans,bert,17,False
0.95,28500,0.6164912280701754,0.5337491104928979,margin,hans,bert,17,False
0.9,27000,0.6271851851851852,0.5301922272343594,margin,hans,bert,17,False
0.8,24000,0.66175,0.5409395098740417,margin,hans,bert,17,False
0.7,21000,0.6984761904761905,0.561872833046136,margin,hans,bert,17,False
0.95,28500,0.6164912280701754,0.5337491104928979,entropy,hans,bert,17,False
0.9,27000,0.6271851851851852,0.5301922272343594,entropy,hans,bert,17,False
0.8,24000,0.66175,0.5409395098740417,entropy,hans,bert,17,False
0.7,21000,0.6984761904761905,0.561872833046136,entropy,hans,bert,17,False
0.95,28500,0.6191578947368421,0.5388387767220566,max_softmax,hans,bert,17,True
0.9,27000,0.6298888888888889,0.5352689536175659,max_softmax,hans,bert,17,True
0.8,24000,0.6637916666666667,0.5466170451412081,max_softmax,hans,bert,17,True
0.7,21000,0.7005238095238095,0.5679406894637262,max_softmax,hans,bert,17,True
0.95,28500,0.6191578947368421,0.5388387767220566,margin,hans,bert,17,True
0.9,27000,0.6298888888888889,0.5352689536175659,margin,hans,bert,17,True
0.8,24000,0.6637916666666667,0.5466170451412081,margin,hans,bert,17,True
0.7,21000,0.7005238095238095,0.5679406894637262,margin,hans,bert,17,True
0.95,28500,0.6191578947368421,0.5388387767220566,entropy,hans,bert,17,True
0.9,27000,0.6298888888888889,0.5352689536175659,entropy,hans,bert,17,True
0.8,24000,0.6637916666666667,0.5466170451412081,entropy,hans,bert,17,True
0.7,21000,0.7005238095238095,0.5679406894637262,entropy,hans,bert,17,True
0.95,9333,0.9218900675024108,0.9213554215490419,max_softmax,snli_test,bert,42,False
0.9,8842,0.9389278443790997,0.9381829378776606,max_softmax,snli_test,bert,42,False
0.8,7860,0.9586513994910941,0.9576154949878825,max_softmax,snli_test,bert,42,False
0.7,6877,0.968881779845863,0.9675571755328575,max_softmax,snli_test,bert,42,False
0.95,9333,0.9217829208186007,0.9212505502785264,margin,snli_test,bert,42,False
0.9,8842,0.9383623614566841,0.9375897459466355,margin,snli_test,bert,42,False
0.8,7860,0.9583969465648855,0.9573849682467354,margin,snli_test,bert,42,False
0.7,6877,0.9687363676021521,0.9674528175365548,margin,snli_test,bert,42,False
0.95,9333,0.9227472409728918,0.9222175483838337,entropy,snli_test,bert,42,False
0.9,8842,0.9393802307170324,0.9386506176991913,entropy,snli_test,bert,42,False
0.8,7860,0.9586513994910941,0.9575980368189781,entropy,snli_test,bert,42,False
0.7,6877,0.9685909553584412,0.9672028330163321,entropy,snli_test,bert,42,False
0.95,9333,0.9224258009214615,0.9218982182442179,max_softmax,snli_test,bert,42,True
0.9,8842,0.9393802307170324,0.9386471833529981,max_softmax,snli_test,bert,42,True
0.8,7860,0.9587786259541985,0.9577332502214803,max_softmax,snli_test,bert,42,True
0.7,6877,0.9687363676021521,0.967360656122489,max_softmax,snli_test,bert,42,True
0.95,9333,0.9217829208186007,0.921244909624992,margin,snli_test,bert,42,True
0.9,8842,0.9384754580411672,0.9377036807964161,margin,snli_test,bert,42,True
0.8,7860,0.9582697201017811,0.9572529606071895,margin,snli_test,bert,42,True
0.7,6877,0.9687363676021521,0.9674418797915831,margin,snli_test,bert,42,True
0.95,9333,0.9232829743919426,0.9227846992108444,entropy,snli_test,bert,42,True
0.9,8842,0.9399457136394481,0.9391870650300606,entropy,snli_test,bert,42,True
0.8,7860,0.9587786259541985,0.9576623752529972,entropy,snli_test,bert,42,True
0.7,6877,0.9685909553584412,0.9671436178619647,entropy,snli_test,bert,42,True
0.95,9325,0.7552815013404826,0.7530677084532442,max_softmax,mnli_matched,bert,42,False
0.9,8834,0.7694136291600634,0.7666752673610139,max_softmax,mnli_matched,bert,42,False
0.8,7852,0.7985226693835965,0.7946163877029555,max_softmax,mnli_matched,bert,42,False
0.7,6871,0.827244942512007,0.8213756506946911,max_softmax,mnli_matched,bert,42,False
0.95,9325,0.7522788203753351,0.7499453529119039,margin,mnli_matched,bert,42,False
0.9,8834,0.7669232510753905,0.7640950536407769,margin,mnli_matched,bert,42,False
0.8,7852,0.7986500254712176,0.7947149016175565,margin,mnli_matched,bert,42,False
0.7,6871,0.8270994032891864,0.821300366848476,margin,mnli_matched,bert,42,False
0.95,9325,0.7550670241286863,0.752960554164793,entropy,mnli_matched,bert,42,False
0.9,8834,0.7695268281639122,0.7671405942842439,entropy,mnli_matched,bert,42,False
0.8,7852,0.7971217524197657,0.7931139660092104,entropy,mnli_matched,bert,42,False
0.7,6871,0.8298646485227769,0.8242821534566215,entropy,mnli_matched,bert,42,False
0.95,9325,0.7550670241286863,0.7529251871982964,max_softmax,mnli_matched,bert,42,True
0.9,8834,0.7696400271677609,0.7669491303404743,max_softmax,mnli_matched,bert,42,True
0.8,7852,0.7987773815588385,0.7948232074674914,max_softmax,mnli_matched,bert,42,True
0.7,6871,0.8278270994032891,0.8219724424099809,max_softmax,mnli_matched,bert,42,True
0.95,9325,0.752171581769437,0.7498278875291255,margin,mnli_matched,bert,42,True
0.9,8834,0.7670364500792393,0.7642158360746447,margin,mnli_matched,bert,42,True
0.8,7852,0.7987773815588385,0.7948559629829265,margin,mnli_matched,bert,42,True
0.7,6871,0.827244942512007,0.8214673991690261,margin,mnli_matched,bert,42,True
0.95,9325,0.7554959785522788,0.7534124062102682,entropy,mnli_matched,bert,42,True
0.9,8834,0.7685080371292733,0.7661417074772564,entropy,mnli_matched,bert,42,True
0.8,7852,0.7982679572083545,0.7943356934097737,entropy,mnli_matched,bert,42,True
0.7,6871,0.8282637170717508,0.8225394467247605,entropy,mnli_matched,bert,42,True
0.95,9341,0.7458516218820255,0.7416317460337245,max_softmax,mnli_mismatched,bert,42,False
0.9,8849,0.7624590349191999,0.7573375906745632,max_softmax,mnli_mismatched,bert,42,False
0.8,7866,0.7955758962623951,0.7886174927537586,max_softmax,mnli_mismatched,bert,42,False
0.7,6883,0.826529129739939,0.8169467937897253,max_softmax,mnli_mismatched,bert,42,False
0.95,9341,0.7447810726902901,0.7403600803686671,margin,mnli_mismatched,bert,42,False
0.9,8849,0.7618939993219573,0.7567196788603828,margin,mnli_mismatched,bert,42,False
0.8,7866,0.7944317315026698,0.7872488660961449,margin,mnli_mismatched,bert,42,False
0.7,6883,0.8260932732819991,0.8167330608166181,margin,mnli_mismatched,bert,42,False
0.95,9341,0.7468151161545873,0.7427898557447081,entropy,mnli_mismatched,bert,42,False
0.9,8849,0.7621200135608543,0.7576147819613176,entropy,mnli_mismatched,bert,42,False
0.8,7866,0.7949402491736588,0.7880121467179245,entropy,mnli_mismatched,bert,42,False
0.7,6883,0.8288536975156182,0.8193134355193076,entropy,mnli_mismatched,bert,42,False
0.95,9341,0.7463868964778931,0.7423295582210833,max_softmax,mnli_mismatched,bert,42,True
0.9,8849,0.7623460277997514,0.757186132049685,max_softmax,mnli_mismatched,bert,42,True
0.8,7866,0.7955758962623951,0.788529059277666,max_softmax,mnli_mismatched,bert,42,True
0.7,6883,0.8278366991137586,0.8183813444892062,max_softmax,mnli_mismatched,bert,42,True
0.95,9341,0.7447810726902901,0.7403550908199085,margin,mnli_mismatched,bert,42,True
0.9,8849,0.7618939993219573,0.756718764256903,margin,mnli_mismatched,bert,42,True
0.8,7866,0.7941774726671752,0.7870375905874859,margin,mnli_mismatched,bert,42,True
0.7,6883,0.826383844253959,0.8170562755499747,margin,mnli_mismatched,bert,42,True
0.95,9341,0.7466010063162403,0.7425473054235233,entropy,mnli_mismatched,bert,42,True
0.9,8849,0.7618939993219573,0.7573948600910846,entropy,mnli_mismatched,bert,42,True
0.8,7866,0.7937960844139333,0.7870545728369026,entropy,mnli_mismatched,bert,42,True
0.7,6883,0.829144268487578,0.8194679698290933,entropy,mnli_mismatched,bert,42,True
0.95,28500,0.5708771929824561,0.4591383227402931,max_softmax,hans,bert,42,False
0.9,27000,0.5798518518518518,0.45059934408283187,max_softmax,hans,bert,42,False
0.8,24000,0.6072083333333333,0.4482137112722443,max_softmax,hans,bert,42,False
0.7,21000,0.6393809523809524,0.45634534255998466,max_softmax,hans,bert,42,False
0.95,28500,0.5708771929824561,0.4591383227402931,margin,hans,bert,42,False
0.9,27000,0.5798518518518518,0.45059934408283187,margin,hans,bert,42,False
0.8,24000,0.6072083333333333,0.4482137112722443,margin,hans,bert,42,False
0.7,21000,0.6393809523809524,0.45634534255998466,margin,hans,bert,42,False
0.95,28500,0.5708771929824561,0.4591383227402931,entropy,hans,bert,42,False
0.9,27000,0.5798518518518518,0.45059934408283187,entropy,hans,bert,42,False
0.8,24000,0.6072083333333333,0.4482137112722443,entropy,hans,bert,42,False
0.7,21000,0.6393809523809524,0.45634534255998466,entropy,hans,bert,42,False
0.95,28500,0.5738947368421052,0.4658044728055792,max_softmax,hans,bert,42,True
0.9,27000,0.5821481481481482,0.4563995785852007,max_softmax,hans,bert,42,True
0.8,24000,0.6095833333333334,0.45526544807163827,max_softmax,hans,bert,42,True
0.7,21000,0.6412380952380953,0.4636394361723403,max_softmax,hans,bert,42,True
0.95,28500,0.5738947368421052,0.4658044728055792,margin,hans,bert,42,True
0.9,27000,0.5821481481481482,0.4563995785852007,margin,hans,bert,42,True
0.8,24000,0.6095833333333334,0.45526544807163827,margin,hans,bert,42,True
0.7,21000,0.6412380952380953,0.4636394361723403,margin,hans,bert,42,True
0.95,28500,0.5738947368421052,0.4658044728055792,entropy,hans,bert,42,True
0.9,27000,0.5821481481481482,0.4563995785852007,entropy,hans,bert,42,True
0.8,24000,0.6095833333333334,0.45526544807163827,entropy,hans,bert,42,True
0.7,21000,0.6412380952380953,0.4636394361723403,entropy,hans,bert,42,True
0.95,9333,0.9270331083252973,0.926421155041333,max_softmax,snli_test,bert,73,False
0.9,8842,0.9428862248360099,0.9421062323989906,max_softmax,snli_test,bert,73,False
0.8,7860,0.961323155216285,0.960193524517555,max_softmax,snli_test,bert,73,False
0.7,6877,0.9712083757452378,0.9700921540966109,max_softmax,snli_test,bert,73,False
0.95,9333,0.9270331083252973,0.9264146877206727,margin,snli_test,bert,73,False
0.9,8842,0.9426600316670437,0.941868260623712,margin,snli_test,bert,73,False
0.8,7860,0.9608142493638677,0.9597220848718853,margin,snli_test,bert,73,False
0.7,6877,0.9709175512578159,0.9698026050008717,margin,snli_test,bert,73,False
0.95,9333,0.9272474016929176,0.926684285622788,entropy,snli_test,bert,73,False
0.9,8842,0.9431124180049762,0.9423120797216563,entropy,snli_test,bert,73,False
0.8,7860,0.962086513994911,0.9609210346301262,entropy,snli_test,bert,73,False
0.7,6877,0.9713537879889487,0.9702012233613733,entropy,snli_test,bert,73,False
0.95,9333,0.9273545483767277,0.9267472657335022,max_softmax,snli_test,bert,73,True
0.9,8842,0.9432255145894594,0.9424426765383586,max_softmax,snli_test,bert,73,True
0.8,7860,0.962086513994911,0.9609223169705826,max_softmax,snli_test,bert,73,True
0.7,6877,0.9713537879889487,0.970209406598368,max_softmax,snli_test,bert,73,True
0.95,9333,0.9270331083252973,0.9264139619679357,margin,snli_test,bert,73,True
0.9,8842,0.9426600316670437,0.941876472438402,margin,snli_test,bert,73,True
0.8,7860,0.9608142493638677,0.9597130833279665,margin,snli_test,bert,73,True
0.7,6877,0.9709175512578159,0.9697909861604734,margin,snli_test,bert,73,True
0.95,9333,0.9275688417443481,0.9270291257741893,entropy,snli_test,bert,73,True
0.9,8842,0.9441302872653246,0.9433269021314906,entropy,snli_test,bert,73,True
0.8,7860,0.9622137404580152,0.9610312438822798,entropy,snli_test,bert,73,True
0.7,6877,0.9716446124763705,0.970436139788355,entropy,snli_test,bert,73,True
0.95,9325,0.7666487935656836,0.7643487375327421,max_softmax,mnli_matched,bert,73,False
0.9,8834,0.7837899026488567,0.7809958034850547,max_softmax,mnli_matched,bert,73,False
0.8,7852,0.815206316861946,0.8112371091232883,max_softmax,mnli_matched,bert,73,False
0.7,6871,0.8438364139135497,0.8385252057272709,max_softmax,mnli_matched,bert,73,False
0.95,9325,0.7663270777479892,0.7639125902949179,margin,mnli_matched,bert,73,False
0.9,8834,0.7820919175911252,0.7791073609692973,margin,mnli_matched,bert,73,False
0.8,7852,0.8153336729495669,0.8114235814109246,margin,mnli_matched,bert,73,False
0.7,6871,0.8444185708048318,0.8390815092958258,margin,mnli_matched,bert,73,False
0.95,9325,0.7654691689008043,0.7634105826299509,entropy,mnli_matched,bert,73,False
0.9,8834,0.7829975096219153,0.7805332051154664,entropy,mnli_matched,bert,73,False
0.8,7852,0.8173713703515028,0.8133834064859022,entropy,mnli_matched,bert,73,False
0.7,6871,0.8432542570222675,0.8377177847138512,entropy,mnli_matched,bert,73,False
0.95,9325,0.7667560321715817,0.7644662049119614,max_softmax,mnli_matched,bert,73,True
0.9,8834,0.7834503056373104,0.7806472247757005,max_softmax,mnli_matched,bert,73,True
0.8,7852,0.8168619460010188,0.8129438264936301,max_softmax,mnli_matched,bert,73,True
0.7,6871,0.8438364139135497,0.8384177964874313,max_softmax,mnli_matched,bert,73,True
0.95,9325,0.7663270777479892,0.763897862070905,margin,mnli_matched,bert,73,True
0.9,8834,0.7817523205795789,0.7787711905592126,margin,mnli_matched,bert,73,True
0.8,7852,0.81571574121243,0.8117813810368887,margin,mnli_matched,bert,73,True
0.7,6871,0.8442730315820114,0.8389002264644173,margin,mnli_matched,bert,73,True
0.95,9325,0.7656836461126005,0.7636357237385774,entropy,mnli_matched,bert,73,True
0.9,8834,0.782657912610369,0.7803285602652056,entropy,mnli_matched,bert,73,True
0.8,7852,0.8178807947019867,0.8141064472502672,entropy,mnli_matched,bert,73,True
0.7,6871,0.8426721001309853,0.8369780619409557,entropy,mnli_matched,bert,73,True
0.95,9341,0.7702601434535917,0.7670146849119677,max_softmax,mnli_mismatched,bert,73,False
0.9,8849,0.7840433947338682,0.7801789516891753,max_softmax,mnli_mismatched,bert,73,False
0.8,7866,0.8119755911517925,0.8062277896608894,max_softmax,mnli_mismatched,bert,73,False
0.7,6883,0.8398953944500944,0.8324707157927159,max_softmax,mnli_mismatched,bert,73,False
0.95,9341,0.7684402098276416,0.7649664535123861,margin,mnli_mismatched,bert,73,False
0.9,8849,0.782913323539383,0.778888482871238,margin,mnli_mismatched,bert,73,False
0.8,7866,0.8115942028985508,0.8058851665524175,margin,mnli_mismatched,bert,73,False
0.7,6883,0.8401859654220544,0.8330661367284685,margin,mnli_mismatched,bert,73,False
0.95,9341,0.7712236377261535,0.7683737385362214,entropy,mnli_mismatched,bert,73,False
0.9,8849,0.7865295513617357,0.7832164397270266,entropy,mnli_mismatched,bert,73,False
0.8,7866,0.8145181795067379,0.8088503134053888,entropy,mnli_mismatched,bert,73,False
0.7,6883,0.8403312509080343,0.8327964655056842,entropy,mnli_mismatched,bert,73,False
0.95,9341,0.7705813082111123,0.7674186671462396,max_softmax,mnli_mismatched,bert,73,True
0.9,8849,0.785060458808905,0.7812044575726541,max_softmax,mnli_mismatched,bert,73,True
0.8,7866,0.8121027205695398,0.8063843964629962,max_softmax,mnli_mismatched,bert,73,True
0.7,6883,0.8398953944500944,0.8323274943687111,max_softmax,mnli_mismatched,bert,73,True
0.95,9341,0.7684402098276416,0.7649664535123861,margin,mnli_mismatched,bert,73,True
0.9,8849,0.7832523448977285,0.7792370097740055,margin,mnli_mismatched,bert,73,True
0.8,7866,0.8114670734808035,0.8057400909706911,margin,mnli_mismatched,bert,73,True
0.7,6883,0.8401859654220544,0.8330660679598122,margin,mnli_mismatched,bert,73,True
0.95,9341,0.77111658280698,0.7682208251880539,entropy,mnli_mismatched,bert,73,True
0.9,8849,0.7856254944061476,0.7823913143247333,entropy,mnli_mismatched,bert,73,True
0.8,7866,0.8155352148487159,0.8100612909263742,entropy,mnli_mismatched,bert,73,True
0.7,6883,0.8407671073659742,0.832941122443804,entropy,mnli_mismatched,bert,73,True
0.95,28500,0.5924912280701754,0.49278519545659694,max_softmax,hans,bert,73,False
0.9,27000,0.6061481481481481,0.4922922056811455,max_softmax,hans,bert,73,False
0.8,24000,0.6429166666666667,0.5103438388037443,max_softmax,hans,bert,73,False
0.7,21000,0.684952380952381,0.5400126000579202,max_softmax,hans,bert,73,False
0.95,28500,0.5924912280701754,0.49278519545659694,margin,hans,bert,73,False
0.9,27000,0.6061481481481481,0.4922922056811455,margin,hans,bert,73,False
0.8,24000,0.6429166666666667,0.5103438388037443,margin,hans,bert,73,False
0.7,21000,0.684952380952381,0.5400126000579202,margin,hans,bert,73,False
0.95,28500,0.5924912280701754,0.49278519545659694,entropy,hans,bert,73,False
0.9,27000,0.6061481481481481,0.4922922056811455,entropy,hans,bert,73,False
0.8,24000,0.6429166666666667,0.5103438388037443,entropy,hans,bert,73,False
0.7,21000,0.684952380952381,0.5400126000579202,entropy,hans,bert,73,False
0.95,28500,0.5946315789473684,0.4968674837713154,max_softmax,hans,bert,73,True
0.9,27000,0.6076296296296296,0.4961096340629,max_softmax,hans,bert,73,True
0.8,24000,0.6447916666666667,0.5152990833857922,max_softmax,hans,bert,73,True
0.7,21000,0.6863333333333334,0.545735343125904,max_softmax,hans,bert,73,True
0.95,28500,0.5946315789473684,0.4968674837713154,margin,hans,bert,73,True
0.9,27000,0.6076296296296296,0.4961096340629,margin,hans,bert,73,True
0.8,24000,0.6447916666666667,0.5152990833857922,margin,hans,bert,73,True
0.7,21000,0.6863333333333334,0.545735343125904,margin,hans,bert,73,True
0.95,28500,0.5946315789473684,0.4968674837713154,entropy,hans,bert,73,True
0.9,27000,0.6076296296296296,0.4961096340629,entropy,hans,bert,73,True
0.8,24000,0.6447916666666667,0.5152990833857922,entropy,hans,bert,73,True
0.7,21000,0.6863333333333334,0.545735343125904,entropy,hans,bert,73,True
