epoch,train_loss,val_loss,val_macro_f1,val_accuracy,val_nll,val_ece
1,0.41517526463679666,0.27138589339221403,0.9017527358907845,0.9020524283682179,0.27138589218107806,0.014848912587085405
2,0.2657334341074926,0.26412060917986285,0.907501244182047,0.9078439341597236,0.2641206085475891,0.020141411060192915
3,0.19670840252277008,0.2899545281974069,0.9081334781196412,0.9082503556187767,0.2899545290127043,0.04284075743128339
